customer_id,first_name,last_name,gender,age,city,state,occupation,annual_income,customer_segment,join_date
7216,Krishna,Gara,Male,54,Lucknow,Uttar Pradesh,Professor,710221,Silver,2022-10-25
7217,Joshua,Panchal,Male,28,Chandigarh,Chandigarh,Consultant,2613267,Gold,2019-04-24
7218,Rachana,Issac,Female,39,Pune,Maharashtra,Student,377546,Silver,2024-11-27
7219,Aradhana,Rajan,Female,48,Jaipur,Rajasthan,Professor,1046381,Silver,2024-07-12
7220,Nisha,Gulati,Female,69,Hyderabad,Telangana,Professor,1006903,Gold,2020-08-11
7221,Joshua,Tripathi,Male,70,Indore,Madhya Pradesh,Manager,1839368,Standard,2020-11-05
7222,Manthan,Atwal,Male,52,Noida,Uttar Pradesh,Business,2731700,Gold,2022-01-13
7223,Jonathan,Dada,Male,61,Indore,Madhya Pradesh,Lawyer,915033,Standard,2021-04-18
7224,Fariq,Char,Male,61,Lucknow,Uttar Pradesh,Doctor,2837786,Standard,2025-03-05
7225,Yamini,Khanna,Female,24,Kolkata,West Bengal,Professor,1572808,Standard,2022-11-06
7226,Kevin,Ratta,Male,52,Mumbai,Maharashtra,Business,2620407,Standard,2022-06-26
7227,Bhavini,D’Alia,Female,50,Bengaluru,Karnataka,Consultant,2560338,Gold,2023-05-30
7228,Shravya,Balan,Female,28,Jaipur,Rajasthan,Consultant,2874994,Standard,2021-01-18
7229,Yamini,Prabhakar,Female,19,Chennai,Tamil Nadu,Government Employee,1437566,Silver,2023-12-13
7230,Ria,Ramakrishnan,Female,57,Kolkata,West Bengal,Teacher,672703,Silver,2025-10-17
7231,Alka,Goel,Female,37,Lucknow,Uttar Pradesh,Teacher,520349,Standard,2025-11-12
7232,Gabriel,Vohra,Male,33,Chandigarh,Chandigarh,Doctor,1412854,Standard,2025-08-31
7233,Naksh,Subramanian,Male,48,Chennai,Tamil Nadu,Professor,1099746,Standard,2023-04-09
7234,Ikbal,Batta,Male,49,Ahmedabad,Gujarat,Software Engineer,1226751,Silver,2023-08-22
7235,Akshay,Swamy,Male,18,Surat,Gujarat,Government Employee,1077801,Standard,2020-08-09
7236,Jeet,Bose,Male,42,Mumbai,Maharashtra,Software Engineer,858307,Standard,2018-08-09
7237,Vanya,Bhattacharyya,Female,58,Delhi,Delhi,Software Engineer,865178,Standard,2022-06-10
7238,Balveer,Barad,Male,22,Hyderabad,Telangana,Manager,1218562,Gold,2023-02-20
7239,Timothy,Hegde,Male,22,Lucknow,Uttar Pradesh,Professor,1154769,Standard,2018-08-29
7240,Samuel,Borah,Male,23,Bengaluru,Karnataka,Government Employee,1080190,Standard,2026-03-28
7241,Faraj,Khalsa,Male,53,Mumbai,Maharashtra,Software Engineer,1312557,Silver,2021-05-08
7242,Dhriti,Desai,Female,25,Delhi,Delhi,Lawyer,1192791,Standard,2019-06-10
7243,Netra,Mandal,Female,33,Noida,Uttar Pradesh,Government Employee,519050,Standard,2025-03-10
7244,Arunima,Doctor,Female,43,Pune,Maharashtra,Lawyer,2132958,Gold,2020-04-19
7245,Faras,Behl,Male,62,Delhi,Delhi,Student,466559,Standard,2020-02-16
7246,Thomas,Guha,Male,39,Nagpur,Maharashtra,Lawyer,1588986,Gold,2025-09-26
7247,Jackson,Dar,Male,37,Nagpur,Maharashtra,Software Engineer,1416616,Standard,2020-01-17
7248,Omisha,D’Alia,Female,50,Nagpur,Maharashtra,Doctor,2844498,Gold,2023-03-15
7249,Chaman,Pall,Female,22,Noida,Uttar Pradesh,Teacher,595411,Standard,2019-01-25
7250,Krisha,Sur,Female,25,Jaipur,Rajasthan,Business,2826045,Standard,2024-02-19
7251,Arjun,Sane,Male,26,Delhi,Delhi,Consultant,2796647,Standard,2020-12-04
7252,Utkarsh,D’Alia,Male,20,Delhi,Delhi,Student,233439,Silver,2020-03-15
7253,Aarav,Dhar,Male,58,Chennai,Tamil Nadu,Consultant,1747691,Silver,2024-12-11
7254,Akshay,Merchant,Male,25,Bengaluru,Karnataka,Software Engineer,1229696,Standard,2025-01-15
7255,Nathan,Nair,Male,56,Nagpur,Maharashtra,Student,296428,Gold,2026-03-11
7256,Aarav,Choudhury,Male,22,Indore,Madhya Pradesh,Software Engineer,1356371,Standard,2024-02-02
7257,Chatresh,Doctor,Male,46,Indore,Madhya Pradesh,Manager,1291962,Standard,2023-10-25
7258,Devika,Nori,Female,28,Noida,Uttar Pradesh,Software Engineer,890032,Standard,2025-04-09
7259,Abhimanyu,Karpe,Male,54,Ahmedabad,Gujarat,Teacher,628931,Standard,2025-07-03
7260,Alka,Mane,Female,65,Noida,Uttar Pradesh,Software Engineer,1909670,Standard,2021-06-17
7261,Brinda,Amble,Female,24,Delhi,Delhi,Lawyer,2225294,Silver,2020-03-12
7262,Lakshit,Sheth,Male,25,Chandigarh,Chandigarh,Professor,1635191,Standard,2018-11-04
7263,Varenya,Devan,Female,65,Nagpur,Maharashtra,Lawyer,2466534,Standard,2025-06-13
7264,Bakhshi,Buch,Male,38,Bengaluru,Karnataka,Government Employee,507402,Standard,2022-09-17
7265,Avi,Lala,Male,34,Nagpur,Maharashtra,Consultant,2565042,Silver,2018-08-25
7266,Leena,Gole,Female,19,Surat,Gujarat,Lawyer,1290443,Standard,2020-12-24
7267,Om,Thaker,Male,23,Chennai,Tamil Nadu,Government Employee,1101224,Standard,2026-02-01
7268,Megha,Nagi,Female,19,Nagpur,Maharashtra,Doctor,2543679,Standard,2025-12-29
7269,Naveen,Minhas,Male,56,Mumbai,Maharashtra,Manager,1313949,Standard,2022-06-26
7270,Sathvik,Dugar,Male,19,Pune,Maharashtra,Student,448516,Standard,2019-12-21
7271,Osha,Babu,Female,50,Chennai,Tamil Nadu,Student,376623,Standard,2021-05-19
7272,Nikita,Natarajan,Female,21,Ahmedabad,Gujarat,Professor,1726321,Standard,2020-09-22
7273,Nimrat,Trivedi,Female,46,Kolkata,West Bengal,Consultant,1950687,Silver,2018-08-26
7274,Xavier,Iyer,Male,64,Lucknow,Uttar Pradesh,Student,393146,Standard,2024-11-18
7275,Ekavir,Sawhney,Male,60,Chennai,Tamil Nadu,Lawyer,1623558,Standard,2025-07-01
7276,Yagnesh,Nagi,Male,38,Hyderabad,Telangana,Manager,1969415,Standard,2019-05-25
7277,Hritik,Chaudhry,Male,28,Noida,Uttar Pradesh,Teacher,660859,Standard,2025-12-02
7278,Tanvi,Barad,Female,64,Hyderabad,Telangana,Government Employee,964195,Standard,2023-06-12
7279,Fiyaz,Saxena,Male,62,Mumbai,Maharashtra,Government Employee,527051,Standard,2023-05-16
7280,Jonathan,Jaggi,Male,24,Pune,Maharashtra,Software Engineer,822821,Standard,2023-01-23
7281,Yagnesh,Sampath,Male,34,Hyderabad,Telangana,Teacher,833280,Standard,2024-07-05
7282,Chanakya,Vora,Male,57,Mumbai,Maharashtra,Professor,765083,Silver,2020-03-04
7283,Meghana,Kalita,Female,20,Chennai,Tamil Nadu,Student,193727,Standard,2019-08-05
7284,Dakshesh,Kumar,Male,58,Ahmedabad,Gujarat,Teacher,753584,Silver,2020-01-20
7285,Neelima,Saraf,Female,64,Mumbai,Maharashtra,Lawyer,2481857,Standard,2018-08-30
7286,Chaitanya,Dave,Male,40,Chandigarh,Chandigarh,Professor,1269411,Gold,2023-12-19
7287,Avni,Patel,Female,50,Noida,Uttar Pradesh,Government Employee,956791,Silver,2019-08-16
7288,Tristan,Palan,Male,68,Noida,Uttar Pradesh,Teacher,485735,Silver,2020-10-03
7289,Ekalinga,Bobal,Male,56,Lucknow,Uttar Pradesh,Lawyer,2348277,Standard,2026-05-22
7290,Geetika,Saini,Female,52,Hyderabad,Telangana,Consultant,1236592,Platinum,2020-03-14
7291,Henry,Bath,Male,25,Noida,Uttar Pradesh,Government Employee,565473,Standard,2019-08-07
7292,Urvashi,Sangha,Female,49,Kolkata,West Bengal,Manager,2365282,Silver,2020-10-09
7293,Urvi,Bhatt,Female,22,Kolkata,West Bengal,Lawyer,1720603,Silver,2018-11-18
7294,Rajata,Chatterjee,Female,43,Jaipur,Rajasthan,Software Engineer,1361982,Silver,2023-10-10
7295,Matthew,Goswami,Male,27,Jaipur,Rajasthan,Lawyer,881811,Silver,2023-08-18
7296,Ubika,Kara,Female,22,Pune,Maharashtra,Professor,1342616,Gold,2020-05-19
7297,Hemal,Apte,Female,20,Surat,Gujarat,Lawyer,2390443,Standard,2021-06-15
7298,Balhaar,Dey,Male,34,Delhi,Delhi,Doctor,2364168,Silver,2022-05-23
7299,Keya,Swaminathan,Female,50,Ahmedabad,Gujarat,Doctor,1840331,Gold,2021-11-19
7300,Rajata,Kalla,Female,38,Bengaluru,Karnataka,Lawyer,2178077,Gold,2019-10-05
7301,Max,Sarraf,Male,40,Noida,Uttar Pradesh,Student,423626,Silver,2025-06-18
7302,Sarthak,Sharma,Male,54,Chandigarh,Chandigarh,Consultant,2023121,Silver,2026-02-05
7303,Tanay,Pall,Male,49,Chandigarh,Chandigarh,Manager,2386363,Standard,2021-01-29
7304,Aashi,Kant,Female,58,Hyderabad,Telangana,Software Engineer,1198824,Silver,2020-07-23
7305,Oni,Kashyap,Female,34,Indore,Madhya Pradesh,Student,185673,Standard,2020-05-05
7306,Onkar,Kant,Male,60,Kolkata,West Bengal,Government Employee,1027464,Standard,2019-03-12
7307,Vyanjana,Taneja,Female,36,Chandigarh,Chandigarh,Professor,1300166,Standard,2021-03-03
7308,Vedika,Loke,Female,32,Chandigarh,Chandigarh,Doctor,2427958,Standard,2022-05-22
7309,Chaman,Ghose,Female,33,Indore,Madhya Pradesh,Manager,1174455,Silver,2021-03-12
7310,Yoshita,Kant,Female,68,Bengaluru,Karnataka,Lawyer,1649894,Platinum,2024-04-28
7311,Nirja,Setty,Female,32,Nagpur,Maharashtra,Doctor,1899379,Gold,2024-11-24
7312,Raagini,Keer,Female,28,Lucknow,Uttar Pradesh,Student,304697,Standard,2019-07-15
7313,Reyansh,Dayal,Male,33,Hyderabad,Telangana,Professor,1589458,Standard,2020-12-25
7314,Anirudh,Sani,Male,26,Indore,Madhya Pradesh,Teacher,537260,Standard,2024-12-29
7315,Eshana,Buch,Female,62,Noida,Uttar Pradesh,Doctor,1735667,Platinum,2025-03-07
7316,Tanay,Rama,Male,28,Kolkata,West Bengal,Professor,1144135,Silver,2018-11-19
7317,Netra,Mander,Female,41,Hyderabad,Telangana,Software Engineer,1255395,Standard,2023-10-07
7318,Barkha,Mital,Female,41,Pune,Maharashtra,Business,2117129,Silver,2019-09-14
7319,Dakshesh,Issac,Male,36,Chennai,Tamil Nadu,Business,1853061,Gold,2019-09-04
7320,Upkaar,Sami,Male,39,Ahmedabad,Gujarat,Teacher,455182,Standard,2021-06-02
7321,Saumya,Solanki,Female,48,Pune,Maharashtra,Business,3380808,Silver,2020-01-27
7322,Naksh,Wali,Male,52,Chandigarh,Chandigarh,Teacher,731232,Silver,2022-07-24
7323,Zayan,Sagar,Male,50,Hyderabad,Telangana,Business,2587818,Standard,2022-12-10
7324,Neha,Devan,Female,25,Jaipur,Rajasthan,Teacher,484630,Standard,2022-02-28
7325,Zarna,Bhatia,Female,57,Lucknow,Uttar Pradesh,Business,3059903,Standard,2022-07-02
7326,Kamya,Dani,Female,55,Bengaluru,Karnataka,Professor,1304553,Silver,2023-06-29
7327,Anita,Kanda,Female,64,Ahmedabad,Gujarat,Software Engineer,1330969,Standard,2026-01-07
7328,Farhan,Kashyap,Male,49,Chandigarh,Chandigarh,Government Employee,1148356,Standard,2023-06-24
7329,Saksham,Mannan,Male,18,Nagpur,Maharashtra,Manager,1403034,Standard,2025-06-12
7330,Tanvi,Doshi,Female,59,Pune,Maharashtra,Teacher,536886,Standard,2024-04-08
7331,Nathan,Pillai,Male,54,Noida,Uttar Pradesh,Business,3013714,Standard,2022-09-11
7332,Fitan,Seshadri,Male,70,Ahmedabad,Gujarat,Student,278050,Gold,2026-05-14
7333,Ikbal,Brahmbhatt,Male,30,Indore,Madhya Pradesh,Business,2360136,Platinum,2020-10-07
7334,Hitesh,Nori,Male,34,Bengaluru,Karnataka,Consultant,1284995,Standard,2024-12-23
7335,Nandini,Sinha,Female,52,Ahmedabad,Gujarat,Doctor,2757736,Silver,2026-04-26
7336,Mahika,Kale,Female,65,Hyderabad,Telangana,Software Engineer,1447052,Standard,2025-04-26
7337,Oscar,Pandey,Male,45,Delhi,Delhi,Business,2743835,Standard,2024-11-06
7338,Mohini,Goel,Female,42,Delhi,Delhi,Teacher,780315,Gold,2022-04-13
7339,Kashvi,Chowdhury,Female,37,Ahmedabad,Gujarat,Doctor,2772762,Silver,2019-09-07
7340,Oscar,Kapoor,Male,49,Noida,Uttar Pradesh,Teacher,672038,Silver,2023-01-10
7341,Anthony,Krishnamurthy,Male,45,Delhi,Delhi,Professor,1409184,Standard,2020-03-31
7342,Falguni,Maharaj,Female,55,Pune,Maharashtra,Lawyer,975163,Standard,2019-11-26
7343,Aarav,Tak,Male,26,Delhi,Delhi,Software Engineer,1467777,Silver,2020-12-13
7344,Jagdish,Mahal,Male,18,Delhi,Delhi,Teacher,617744,Gold,2020-08-25
7345,Samuel,Bassi,Male,53,Bengaluru,Karnataka,Software Engineer,1807886,Gold,2020-10-30
7346,Niharika,Bali,Female,26,Lucknow,Uttar Pradesh,Consultant,1851417,Standard,2019-09-20
7347,Imaran,Karnik,Male,23,Kolkata,West Bengal,Student,390552,Standard,2018-11-17
7348,Hemani,Randhawa,Female,47,Delhi,Delhi,Software Engineer,1579984,Silver,2020-05-28
7349,Keya,Tripathi,Female,58,Nagpur,Maharashtra,Government Employee,1133875,Silver,2020-02-23
7350,Wishi,Halder,Female,20,Bengaluru,Karnataka,Consultant,1995839,Gold,2022-08-26
7351,Aditya,Karnik,Male,35,Chennai,Tamil Nadu,Business,1355581,Standard,2022-09-09
7352,Sai,Ramesh,Female,32,Ahmedabad,Gujarat,Student,436403,Gold,2022-01-27
7353,Onkar,Mann,Male,52,Nagpur,Maharashtra,Doctor,2679659,Gold,2024-12-29
7354,Maanas,Goel,Male,28,Pune,Maharashtra,Manager,2113863,Standard,2022-05-30
7355,Triya,Ganesh,Female,56,Nagpur,Maharashtra,Government Employee,1243112,Standard,2025-03-16
7356,Omya,Rama,Female,31,Kolkata,West Bengal,Lawyer,2262824,Gold,2023-04-20
7357,Anamika,Raval,Female,55,Bengaluru,Karnataka,Government Employee,1028317,Standard,2021-06-28
7358,Raksha,Sharaf,Female,54,Ahmedabad,Gujarat,Manager,1946295,Standard,2021-05-31
7359,Nathan,Mani,Male,19,Kolkata,West Bengal,Professor,1630250,Standard,2024-02-06
7360,Dakshesh,Sama,Male,31,Jaipur,Rajasthan,Student,293447,Silver,2023-03-21
7361,Christopher,Narayan,Male,35,Surat,Gujarat,Manager,909315,Gold,2024-08-10
7362,Sarthak,Sankar,Male,39,Hyderabad,Telangana,Government Employee,558379,Platinum,2020-04-27
7363,Pooja,Parikh,Female,40,Chandigarh,Chandigarh,Student,169923,Silver,2024-02-17
7364,Jalsa,Contractor,Female,45,Kolkata,West Bengal,Government Employee,1163460,Silver,2018-11-19
7365,Darika,Ghosh,Female,61,Chennai,Tamil Nadu,Doctor,1949157,Standard,2018-11-30
7366,Oviya,Kalita,Female,23,Pune,Maharashtra,Student,354892,Silver,2022-05-14
7367,Advaith,Vyas,Male,36,Chandigarh,Chandigarh,Student,146453,Standard,2021-07-21
7368,Hredhaan,Naidu,Male,59,Chennai,Tamil Nadu,Software Engineer,1596266,Standard,2019-03-21
7369,Baljiwan,Talwar,Male,68,Noida,Uttar Pradesh,Consultant,997892,Standard,2026-06-18
7370,Saumya,Tiwari,Female,21,Chennai,Tamil Nadu,Manager,2121439,Standard,2021-08-08
7371,Advik,Roy,Male,33,Pune,Maharashtra,Manager,1749933,Standard,2022-09-23
7372,Suhani,Sagar,Female,47,Surat,Gujarat,Doctor,2186981,Silver,2023-04-13
7373,Aahana,Sheth,Female,44,Indore,Madhya Pradesh,Student,334494,Gold,2019-05-28
7374,Avni,Merchant,Female,32,Noida,Uttar Pradesh,Manager,1862063,Standard,2020-12-11
7375,Triya,Iyer,Female,65,Indore,Madhya Pradesh,Consultant,2378994,Standard,2023-12-16
7376,Jason,Korpal,Male,70,Pune,Maharashtra,Software Engineer,1157632,Silver,2020-03-23
7377,Ladli,Behl,Female,55,Surat,Gujarat,Professor,1660422,Gold,2023-07-27
7378,Jeet,Sarkar,Male,69,Ahmedabad,Gujarat,Teacher,745857,Standard,2026-04-30
7379,Azad,Butala,Male,66,Jaipur,Rajasthan,Software Engineer,1807250,Silver,2026-03-24
7380,Udarsh,Date,Male,61,Jaipur,Rajasthan,Government Employee,787048,Silver,2020-01-24
7381,Chandani,Badami,Female,68,Hyderabad,Telangana,Manager,1239966,Silver,2024-10-19
7382,Wakeeta,Chauhan,Female,54,Noida,Uttar Pradesh,Business,3452832,Silver,2025-10-27
7383,Shaurya,Sem,Male,51,Lucknow,Uttar Pradesh,Student,217477,Standard,2026-05-25
7384,Ekavir,Bala,Male,53,Delhi,Delhi,Lawyer,801932,Standard,2024-06-26
7385,Abhimanyu,Bedi,Male,23,Indore,Madhya Pradesh,Manager,2096110,Gold,2025-03-28
7386,Ubika,Kohli,Female,65,Jaipur,Rajasthan,Software Engineer,1670004,Standard,2023-06-22
7387,Yashasvi,Jha,Female,52,Indore,Madhya Pradesh,Doctor,2955644,Standard,2025-04-02
7388,Sai,Zacharia,Male,42,Ahmedabad,Gujarat,Government Employee,1413044,Silver,2022-07-23
7389,Inaya,Wable,Female,22,Kolkata,West Bengal,Software Engineer,1396262,Standard,2022-06-10
7390,Aadhya,Dugar,Female,21,Chennai,Tamil Nadu,Software Engineer,845645,Standard,2019-06-18
7391,Raghav,Toor,Male,33,Surat,Gujarat,Student,308599,Standard,2023-12-16
7392,Libni,Nanda,Female,56,Chandigarh,Chandigarh,Teacher,436148,Standard,2023-09-02
7393,Harita,Bala,Female,51,Bengaluru,Karnataka,Doctor,2141251,Standard,2018-07-27
7394,Vasana,Arya,Female,30,Noida,Uttar Pradesh,Manager,2165069,Silver,2023-11-17
7395,Samaksh,Ghose,Male,57,Indore,Madhya Pradesh,Business,1429537,Standard,2026-03-28
7396,Indrajit,Raja,Male,30,Hyderabad,Telangana,Professor,801228,Platinum,2023-06-26
7397,Advik,Andra,Male,41,Nagpur,Maharashtra,Student,364557,Standard,2020-07-23
7398,Raghav,Sura,Male,44,Hyderabad,Telangana,Consultant,2164003,Silver,2024-06-08
7399,Amara,Wali,Female,61,Bengaluru,Karnataka,Student,448635,Standard,2025-11-03
7400,Advay,Mann,Male,53,Ahmedabad,Gujarat,Teacher,516663,Standard,2025-08-23
7401,Christopher,Mane,Male,33,Jaipur,Rajasthan,Teacher,416470,Gold,2026-02-15
7402,Libni,Yadav,Female,68,Ahmedabad,Gujarat,Professor,1745788,Standard,2019-11-30
7403,Girindra,Puri,Male,47,Surat,Gujarat,Professor,1417368,Standard,2019-05-27
7404,Suhani,Palan,Female,57,Pune,Maharashtra,Manager,1526618,Gold,2022-09-02
7405,Ekbal,Warrior,Male,57,Mumbai,Maharashtra,Business,3115037,Standard,2022-10-02
7406,Chandani,Sani,Female,65,Surat,Gujarat,Doctor,1951258,Silver,2022-07-06
7407,Jai,Halder,Male,57,Kolkata,West Bengal,Student,173248,Standard,2023-01-01
7408,Damyanti,Chander,Female,70,Hyderabad,Telangana,Manager,1330804,Standard,2023-12-17
7409,George,Randhawa,Male,30,Hyderabad,Telangana,Doctor,2649441,Silver,2020-09-08
7410,Daksh,Biswas,Male,65,Lucknow,Uttar Pradesh,Doctor,1965929,Platinum,2023-01-23
7411,Kashish,Halder,Female,65,Pune,Maharashtra,Consultant,2220790,Silver,2021-04-03
7412,Bimala,Hayer,Female,34,Kolkata,West Bengal,Student,175107,Standard,2020-06-06
7413,Manan,Dubey,Male,46,Kolkata,West Bengal,Professor,729791,Standard,2022-01-23
7414,Sarthak,Varty,Male,65,Mumbai,Maharashtra,Manager,2225907,Gold,2026-01-27
7415,Anika,Rastogi,Female,28,Kolkata,West Bengal,Consultant,2902830,Standard,2024-12-19
7416,Barkha,Nanda,Female,65,Hyderabad,Telangana,Business,3359241,Platinum,2025-05-22
7417,Zaid,Kunda,Male,55,Noida,Uttar Pradesh,Lawyer,2262267,Standard,2019-03-01
7418,Sathvik,Jha,Male,45,Delhi,Delhi,Software Engineer,1391131,Silver,2024-03-25
7419,Mahika,Mann,Female,60,Bengaluru,Karnataka,Software Engineer,1523258,Standard,2022-01-13
7420,Devansh,Tripathi,Male,31,Jaipur,Rajasthan,Manager,1963774,Standard,2021-05-24
7421,Chatresh,Seshadri,Male,29,Chandigarh,Chandigarh,Software Engineer,1584837,Standard,2018-11-06
7422,Ekapad,Banik,Male,70,Noida,Uttar Pradesh,Government Employee,1202437,Silver,2021-05-10
7423,Aashi,Oommen,Female,42,Mumbai,Maharashtra,Government Employee,875638,Silver,2021-10-22
7424,Ati,Mammen,Female,65,Mumbai,Maharashtra,Government Employee,1110666,Silver,2021-04-19
7425,Saumya,Mannan,Female,36,Lucknow,Uttar Pradesh,Manager,1725404,Platinum,2022-08-29
7426,Oeshi,Prashad,Female,33,Bengaluru,Karnataka,Business,2348173,Gold,2021-01-19
7427,Rehaan,Barad,Male,41,Mumbai,Maharashtra,Student,235175,Standard,2026-04-03
7428,Henry,Chaudhari,Male,52,Ahmedabad,Gujarat,Consultant,2475719,Standard,2020-04-09
7429,Sanaya,Ramachandran,Female,22,Surat,Gujarat,Lawyer,819577,Standard,2023-11-22
7430,Watika,Srinivasan,Female,40,Lucknow,Uttar Pradesh,Lawyer,2056437,Silver,2023-03-05
7431,Harsh,Dugal,Male,20,Ahmedabad,Gujarat,Business,2576011,Silver,2018-10-19
7432,Veer,Nadkarni,Male,66,Bengaluru,Karnataka,Professor,1727798,Silver,2023-05-31
7433,Turvi,Raj,Female,50,Bengaluru,Karnataka,Student,489495,Silver,2023-12-16
7434,Rayaan,Agate,Male,48,Ahmedabad,Gujarat,Business,1321777,Gold,2019-08-06
7435,Fiyaz,Chadha,Male,62,Chennai,Tamil Nadu,Lawyer,1306071,Gold,2019-11-21
7436,Owen,Iyer,Male,24,Kolkata,West Bengal,Doctor,1421974,Standard,2024-05-28
7437,Diya,Rai,Female,55,Ahmedabad,Gujarat,Student,491395,Silver,2020-01-22
7438,Samuel,Prakash,Male,48,Pune,Maharashtra,Professor,1262444,Standard,2019-04-16
7439,Warinder,Vyas,Male,59,Chennai,Tamil Nadu,Lawyer,1524169,Standard,2019-01-16
7440,Ekavir,Swamy,Male,43,Surat,Gujarat,Software Engineer,1977652,Standard,2020-04-06
7441,Aradhana,Kala,Female,21,Lucknow,Uttar Pradesh,Teacher,586152,Standard,2024-12-10
7442,Chavvi,Chowdhury,Female,40,Pune,Maharashtra,Consultant,1194592,Silver,2018-12-21
7443,Harshil,Rattan,Male,44,Nagpur,Maharashtra,Manager,1665052,Silver,2026-07-03
7444,Rachit,De,Male,55,Chandigarh,Chandigarh,Professor,1569443,Gold,2022-04-20
7445,Balvan,Kibe,Male,65,Kolkata,West Bengal,Government Employee,751148,Standard,2021-12-10
7446,Dhriti,Patla,Female,54,Pune,Maharashtra,Professor,729676,Gold,2024-08-08
7447,Yadavi,Sura,Female,25,Kolkata,West Bengal,Teacher,764696,Gold,2020-10-18
7448,Joshua,Bath,Male,39,Jaipur,Rajasthan,Doctor,1634215,Standard,2023-11-26
7449,Simon,Kaul,Male,41,Chennai,Tamil Nadu,Software Engineer,1076192,Gold,2018-11-01
7450,Hardik,Majumdar,Male,43,Jaipur,Rajasthan,Manager,1728220,Standard,2018-10-20
7451,Ekaraj,Borra,Male,59,Bengaluru,Karnataka,Teacher,897442,Silver,2020-12-19
7452,Wakeeta,Bhatnagar,Female,66,Nagpur,Maharashtra,Business,3340601,Silver,2025-01-20
7453,Siya,Dixit,Female,37,Chandigarh,Chandigarh,Government Employee,1009696,Standard,2020-07-26
7454,Advika,Agrawal,Female,45,Jaipur,Rajasthan,Doctor,1378833,Gold,2026-07-05
7455,Ayaan,Sarna,Male,58,Ahmedabad,Gujarat,Manager,1239814,Standard,2019-10-22
7456,Nihal,Bains,Male,66,Bengaluru,Karnataka,Professor,1084203,Standard,2023-12-19
7457,Banjeet,Agate,Male,33,Bengaluru,Karnataka,Professor,1225210,Standard,2024-08-03
7458,Aditya,Rajagopalan,Male,43,Chennai,Tamil Nadu,Software Engineer,1812246,Silver,2020-04-27
7459,Jagdish,Seshadri,Male,31,Kolkata,West Bengal,Teacher,655777,Platinum,2026-06-24
7460,Pranit,Bahl,Male,45,Chandigarh,Chandigarh,Government Employee,1365594,Standard,2025-07-12
7461,Ronith,D’Alia,Male,40,Lucknow,Uttar Pradesh,Consultant,2421780,Standard,2024-03-24
7462,Damini,Rajagopalan,Female,27,Surat,Gujarat,Student,320233,Standard,2025-03-30
7463,Shaurya,Sood,Male,44,Pune,Maharashtra,Professor,1095445,Standard,2024-08-18
7464,Siya,Dass,Female,43,Pune,Maharashtra,Lawyer,1753729,Silver,2019-12-01
7465,Bhavya,Narang,Female,69,Chennai,Tamil Nadu,Software Engineer,1892274,Standard,2021-07-05
7466,Radhika,Pandit,Female,31,Delhi,Delhi,Student,472210,Gold,2024-09-08
7467,Aarnav,Rout,Male,31,Delhi,Delhi,Lawyer,1226223,Silver,2025-01-21
7468,Forum,Sandal,Female,46,Indore,Madhya Pradesh,Consultant,1630290,Standard,2025-08-24
7469,Jhalak,Balay,Female,38,Surat,Gujarat,Doctor,2768983,Standard,2021-09-29
7470,Harsh,Chadha,Male,25,Mumbai,Maharashtra,Manager,1766454,Silver,2020-06-29
7471,Isaiah,Naik,Male,52,Nagpur,Maharashtra,Student,227315,Standard,2019-01-13
7472,Bhanumati,Sarma,Female,60,Chandigarh,Chandigarh,Government Employee,845521,Platinum,2024-02-23
7473,Raghav,Arya,Male,30,Pune,Maharashtra,Teacher,694745,Gold,2024-05-24
7474,Akshay,Iyer,Male,28,Lucknow,Uttar Pradesh,Teacher,449223,Standard,2024-11-02
7475,Laksh,Dani,Male,56,Surat,Gujarat,Lawyer,1815916,Standard,2021-06-14
7476,Kiaan,Bains,Male,43,Kolkata,West Bengal,Professor,1588980,Standard,2026-05-05
7477,Reva,Aggarwal,Female,22,Chandigarh,Chandigarh,Lawyer,1167393,Silver,2023-09-26
7478,Kai,Loyal,Male,50,Jaipur,Rajasthan,Professor,1384445,Standard,2023-07-11
7479,Harish,Kalita,Male,49,Lucknow,Uttar Pradesh,Doctor,1621635,Silver,2023-10-10
7480,Ikbal,Gera,Male,32,Delhi,Delhi,Government Employee,791587,Standard,2026-01-26
7481,Chatura,Prashad,Male,30,Indore,Madhya Pradesh,Manager,2227375,Silver,2026-02-07
7482,Kabir,Naik,Male,34,Indore,Madhya Pradesh,Doctor,1525688,Silver,2019-10-13
7483,Dev,Ahluwalia,Male,44,Pune,Maharashtra,Lawyer,2244230,Standard,2025-09-01
7484,Abdul,Khosla,Male,21,Pune,Maharashtra,Government Employee,1162028,Gold,2021-01-11
7485,Parth,Yohannan,Male,50,Kolkata,West Bengal,Student,293542,Standard,2021-05-08
7486,Joshua,Aurora,Male,26,Mumbai,Maharashtra,Lawyer,2456092,Silver,2021-06-06
7487,Kamala,Basu,Female,57,Chennai,Tamil Nadu,Manager,1218269,Standard,2020-08-10
7488,Theodore,Kala,Male,69,Bengaluru,Karnataka,Consultant,2391242,Silver,2025-07-25
7489,Chanakya,Tandon,Male,18,Noida,Uttar Pradesh,Consultant,1609878,Gold,2021-06-02
7490,Gopal,Agate,Male,55,Chennai,Tamil Nadu,Manager,1153344,Standard,2018-12-14
7491,Yutika,Ghosh,Female,23,Jaipur,Rajasthan,Professor,1262554,Standard,2020-04-23
