customer_id,first_name,last_name,age,gender,state,occupation,annual_income,customer_segment,total_spending,average_transaction,max_transaction,total_transactions,cards_owned,credit_limit,available_limit,spending_income_ratio,customer_lifetime_days,avg_spend_per_day,high_value_customer
7538,Darpan,Sinha,26,Male,Gujarat,Doctor,2794533,Standard,276658.85,10246.624074074074,48699.03,27,1,135422,127259,0.09900002970084804,-16,-17291.178125,False
7539,Ekaja,Gill,45,Female,West Bengal,Professor,1682012,Standard,551916.39,14151.702307692309,141751.26,39,2,100170,67392,0.328128687548008,2552,216.26817789968652,False
7540,Ojasvi,More,38,Female,Rajasthan,Software Engineer,1898044,Gold,660461.78,15725.280476190477,117365.99,42,2,677934,417705,0.34796968879541257,983,671.8838046795524,False
7541,Balendra,Vora,37,Male,Maharashtra,Doctor,2838084,Standard,591329.24,14079.26761904762,143196.59,42,2,100123,53254,0.20835508744631942,2640,223.98834848484847,False
7542,Teerth,Handa,48,Male,Maharashtra,Government Employee,1141617,Silver,508660.95999999996,10822.573617021275,124662.28,47,2,164962,153597,0.4455618302810837,1422,357.70812939521795,False
7543,Leela,Wali,62,Female,Uttar Pradesh,Business,2217172,Silver,1495180.09,17385.815000000002,141181.75,86,3,252075,227390,0.6743635992155773,550,2718.5092545454545,True
7544,Finn,Joshi,30,Male,Chandigarh,Consultant,1319093,Standard,392421.23,15093.12423076923,49021.31,26,1,68907,54814,0.2974932245110845,672,583.9601636904762,False
7545,Qadim,Misra,58,Male,Telangana,Government Employee,1196788,Silver,899490.88,19988.686222222223,108258.77,45,2,238598,111720,0.7515874824948111,1706,527.2513950762017,False
7546,Vinaya,Mann,66,Female,West Bengal,Student,194560,Standard,525193.4400000001,13129.836000000001,130979.63,40,2,74334,66378,2.6993906250000004,1713,306.59278458844136,False
7547,Chakradhar,Lal,40,Male,Maharashtra,Student,347423,Gold,985142.41,11727.885833333334,146022.62,84,3,751464,574216,2.835570500513783,1908,516.3220178197065,True
7548,Karan,Singhal,32,Male,Maharashtra,Consultant,2266101,Standard,571651.27,12162.792978723404,124911.3,47,2,119479,62733,0.25226204392478535,1512,378.07623677248677,False
7549,Chandresh,Karan,50,Male,Gujarat,Teacher,826093,Standard,719890.25,37888.96052631579,141332.04,19,1,114092,62972,0.8714397168357558,979,735.332226762002,False
7550,Ekani,Ranganathan,46,Female,West Bengal,Lawyer,1741781,Standard,226246.33,10773.634761904761,103139.25,21,1,56957,31963,0.1298936720517677,1556,145.40252570694088,False
7551,Nachiket,Walia,20,Male,Gujarat,Consultant,1465282,Gold,960153.67,12633.600921052632,138826.86,76,3,715103,439154,0.6552688629219495,565,1699.3870265486726,True
7552,Balvan,Date,38,Male,Gujarat,Software Engineer,1912887,Gold,1169027.18,12051.826597938143,116725.36,97,3,685065,560519,0.6111323773960511,923,1266.5516576381365,True
7553,Yadavi,Nanda,57,Female,Chandigarh,Student,287444,Silver,745735.33,14622.26137254902,141141.08,51,2,228347,95124,2.5943673550326323,1721,433.3151249273678,False
7554,Onveer,Chhabra,18,Male,Maharashtra,Doctor,2625173,Standard,510208.63,9276.520545454545,140419.71,55,2,149551,85043,0.1943523836333834,196,2603.1052551020407,False
7555,Aayush,Balan,51,Male,Gujarat,Professor,1618355,Standard,215598.54,11347.291578947368,130287.0,19,1,127476,53493,0.13322079519017768,2711,79.52731095536703,False
7556,Praneel,Ramakrishnan,29,Male,Uttar Pradesh,Business,2980336,Standard,522343.57,11871.444772727273,77015.94,44,2,116825,94632,0.1752633159482689,2167,241.04456391324413,False
7557,Aishani,Barad,43,Female,Telangana,Lawyer,934520,Standard,1002423.38,12224.675365853658,126033.07,82,3,147663,93143,1.0726612378547276,2370,422.96345147679324,True
7558,Netra,Wali,41,Female,Madhya Pradesh,Lawyer,1342666,Standard,865105.68,9506.655824175825,138557.79,91,3,146581,99105,0.6443193467325455,1830,472.7353442622951,False
7559,Harinakshi,Chandran,40,Female,Gujarat,Manager,1379995,Silver,400357.67,25022.354375,146396.63,16,1,287694,211053,0.29011530476559694,635,630.4845196850393,False
7560,Leela,Chandran,69,Female,Tamil Nadu,Lawyer,2308221,Standard,323649.83,12945.9932,116757.79,25,1,84664,40364,0.14021613614987474,1388,233.17711095100864,False
7561,Gopal,Walla,44,Male,Madhya Pradesh,Manager,1192544,Silver,550094.68,11704.142127659576,107332.08,47,2,249677,133648,0.4612783092280034,2583,212.96735578784362,False
7562,Tanish,Vala,41,Male,Chandigarh,Teacher,828014,Gold,555080.65,12908.852325581396,133679.5,43,2,784400,513779,0.6703759235954948,2612,212.51173430321595,False
7563,Warjas,Sethi,45,Male,Madhya Pradesh,Teacher,564979,Standard,383652.18,16680.52956521739,90366.08,23,1,90395,39648,0.6790556463160577,912,420.67125,False
7564,Daniel,Lal,40,Male,Maharashtra,Doctor,2339689,Standard,313795.56,13074.815,141529.62,24,1,102058,98559,0.13411849181664742,1312,239.1734451219512,False
7565,Madhavi,Dara,44,Female,Madhya Pradesh,Professor,1301566,Standard,683354.26,8233.183855421687,55456.79,83,3,100416,58743,0.525024670281799,2436,280.52309523809527,False
7566,Logan,Puri,44,Male,Uttar Pradesh,Manager,1026425,Silver,525916.99,7621.98536231884,78141.73,69,3,252833,102921,0.5123774167620625,498,1056.0582128514056,False
7567,Lakshit,Raghavan,50,Male,Telangana,Government Employee,1071050,Silver,1164202.41,25308.74804347826,148532.41,46,2,221240,131746,1.0869729797861911,372,3129.5763709677417,True
7568,Chandresh,Oommen,45,Male,Tamil Nadu,Government Employee,734188,Standard,1431920.12,18125.571139240506,144699.84,79,3,118882,70108,1.9503453066517025,491,2916.334256619145,True
7569,Gaurav,Krishnan,50,Male,Maharashtra,Software Engineer,1816841,Platinum,416324.42,12615.891515151514,125627.82,33,1,1809876,793193,0.2291474157617535,2026,205.49082922013818,False
7570,Finn,Bala,65,Male,Tamil Nadu,Doctor,2511989,Silver,554829.4,10274.618518518519,61012.26,54,2,208541,95155,0.2208725436297691,1239,447.80419693301053,False
7571,Ganga,Bora,33,Female,Madhya Pradesh,Professor,1125198,Gold,612554.54,12010.873333333335,110744.53,51,2,785072,414382,0.5443971105529871,379,1616.2388918205806,False
7572,Qabil,Doshi,41,Male,Rajasthan,Doctor,1830515,Standard,771701.95,16776.129347826085,133408.29,46,2,146073,99289,0.42157641428778236,2679,288.0559723777529,False
7573,Xalak,Sharaf,22,Female,Maharashtra,Lawyer,912400,Standard,588393.7000000001,9806.561666666668,106586.15,60,2,95742,83452,0.6448856861025867,428,1374.7516355140187,False
7574,Zaitra,Madan,26,Female,Uttar Pradesh,Lawyer,1912467,Standard,615016.65,13369.927173913044,124225.69,46,2,101960,97677,0.3215828822144382,448,1372.8050223214286,False
7575,Oliver,Narayan,35,Male,Karnataka,Doctor,2886316,Platinum,616024.0,9778.15873015873,92880.08,63,3,1285268,881995,0.21342916021669145,251,2454.2788844621514,False
7576,Chakradhar,Raj,25,Male,West Bengal,Lawyer,985961,Silver,861221.11,12303.158714285713,67990.42,70,3,243394,168938,0.8734839511907672,1669,516.0102516476932,False
7577,Nandini,Bal,58,Female,Uttar Pradesh,Software Engineer,1872166,Standard,431243.75999999995,10028.92465116279,113789.18,43,2,103031,79867,0.23034483053318988,1919,224.72316831683165,False
7578,Lopa,Upadhyay,64,Female,West Bengal,Business,3019144,Gold,1190692.32,17009.890285714286,136995.38,70,3,766635,559923,0.3943807648790518,2665,446.78886303939964,True
7579,Ishwar,Trivedi,61,Male,Telangana,Lawyer,851559,Silver,531471.84,17715.728,99345.15,30,1,174536,105070,0.6241162855421644,679,782.7273048600883,False
7580,Gautami,Mitra,46,Female,Gujarat,Lawyer,1974963,Silver,924684.62,12666.912602739725,127034.05,73,3,245685,211817,0.4682035157114336,2446,378.03950122649223,True
7581,Guneet,Sabharwal,30,Male,Rajasthan,Professor,901290,Gold,1021428.41,13095.236025641027,94106.73,78,3,414048,351718,1.1332960645297296,1508,677.3397944297083,True
7582,Ekapad,Shanker,23,Male,Tamil Nadu,Software Engineer,1999384,Silver,1072869.43,15110.83704225352,141625.61,71,3,280760,119193,0.5365999877962412,1127,951.9693256433007,True
7583,Henry,Varty,66,Male,Chandigarh,Doctor,1492548,Silver,1359000.22,17649.353506493506,145640.75,77,3,236340,99025,0.9105236280508231,815,1667.4849325153373,True
7584,Leela,Zacharia,61,Female,Telangana,Software Engineer,1530894,Silver,1031168.16,13220.104615384616,124038.64,78,3,271581,126205,0.673572539966843,1018,1012.9353241650296,True
7585,Manthan,Biswas,39,Male,Tamil Nadu,Consultant,2412175,Standard,209995.19,5384.492051282052,33159.17,39,2,126104,62069,0.08705636614258916,1961,107.08576746557878,False
7586,Brijesh,Banerjee,52,Male,Maharashtra,Consultant,1588648,Gold,825481.96,12507.302424242424,138738.25,66,3,760214,473290,0.5196128783720497,822,1004.2359610705596,False
7587,Ojas,Purohit,18,Male,Gujarat,Teacher,536985,Standard,959334.7,12299.16282051282,128725.18,78,3,133315,103876,1.786520480087898,2366,405.4669061707523,True
7588,Yatan,Krishnan,19,Male,Telangana,Manager,1743761,Standard,903975.98,12053.013066666666,134586.45,75,3,97847,95395,0.5184058939269773,2215,408.1155665914221,False
7589,Chandresh,Dutta,48,Male,West Bengal,Consultant,1531924,Standard,658252.55,18284.793055555558,137519.78,36,2,103489,57615,0.42969008253673163,861,764.5209639953544,False
7590,Vrinda,Sarkar,46,Female,Tamil Nadu,Government Employee,509512,Silver,916879.6,18337.592,148681.37,50,2,290309,211233,1.799525035720454,598,1533.2434782608696,True
7591,Hemal,Rana,45,Female,Maharashtra,Manager,1829098,Gold,408944.72000000003,18588.396363636366,83465.75,22,1,462409,452166,0.2235772604857695,1658,246.64940892641738,False
7592,Pooja,Bal,27,Female,Telangana,Software Engineer,993731,Silver,310067.86,12919.494166666665,123059.44,24,1,141907,96788,0.3120239380677467,229,1354.0081222707422,False
7593,Yashawini,Prakash,29,Female,West Bengal,Student,374993,Gold,1001330.0399999999,13351.0672,145207.19,75,3,578267,440244,2.6702632849146517,2323,431.05038312526904,True
7594,Edhitha,Chana,36,Female,West Bengal,Consultant,2215873,Platinum,782525.69,15650.513799999999,149222.36,50,2,1926226,1645205,0.3531455503090655,1328,589.2512725903614,False
7595,Azad,Narula,21,Male,West Bengal,Business,2838170,Silver,1045022.7999999999,14315.380821917808,131119.28,73,3,298399,228595,0.3682030322355602,257,4066.2365758754863,True
7596,Naveen,Nayar,28,Male,Rajasthan,Doctor,1242540,Gold,1492966.51,19140.596282051283,143191.52,78,3,715647,462646,1.2015440227276386,2785,536.0741508078995,True
7597,Ubika,Vora,68,Female,Rajasthan,Software Engineer,1891914,Silver,1578798.1300000001,15787.981300000001,141931.3,100,3,254680,211823,0.8344978312967715,1160,1361.0328706896553,True
7598,Libni,Luthra,60,Female,Uttar Pradesh,Professor,1679014,Standard,984673.88,11863.540722891566,122814.45,83,3,132881,79252,0.586459600694217,781,1260.7860179257361,True
7599,Ayaan,Buch,33,Male,Telangana,Teacher,607946,Standard,1109592.99,13698.67888888889,149022.84,81,3,106598,52857,1.8251505725837491,2429,456.8106175380815,True
7600,Geetika,Johal,48,Female,Maharashtra,Professor,787829,Standard,505255.38,12323.301951219511,128589.8,41,2,100556,94550,0.6413262014980409,1476,342.3139430894309,False
7601,Pahal,Borde,18,Female,Gujarat,Software Engineer,1878249,Standard,158150.83000000002,7907.541500000001,64319.52,20,1,86300,72011,0.08420120548446985,1094,144.56200182815357,False
7602,Ayushman,Dalal,21,Male,Rajasthan,Professor,1353465,Standard,234596.75999999998,9022.952307692307,119787.73,26,1,123578,37187,0.173330496170939,452,519.0193805309734,False
7603,Rajeshri,Srinivas,23,Female,Rajasthan,Lawyer,1389903,Silver,900658.96,16375.617454545454,117618.91,55,2,214694,106562,0.6480013065659977,492,1830.6076422764227,False
7604,Nitara,Murthy,59,Female,Maharashtra,Doctor,1732943,Silver,333942.35,11515.253448275862,140289.74,29,1,133596,77429,0.19270244318480179,692,482.5756502890173,False
7605,Pratyush,Upadhyay,63,Male,Delhi,Doctor,1399265,Platinum,890835.03,11276.392784810127,74827.22,79,3,1740937,1664260,0.6366449743258068,2332,382.00472984562606,False
7606,Faris,Shanker,67,Male,Telangana,Professor,1564128,Standard,791092.53,11633.713676470588,134770.85,68,3,142095,92964,0.5057722449825078,480,1648.1094375,False
7607,Robert,Ganesan,41,Male,Tamil Nadu,Software Engineer,1899246,Gold,424050.76,10096.446666666667,91638.21,42,2,668835,527007,0.22327321473890166,364,1164.9746153846154,False
7608,Raagini,Roy,18,Female,Gujarat,Teacher,552098,Standard,987831.79,14526.938088235294,141970.08,68,3,133967,91340,1.7892326905730505,2813,351.16665126199786,True
7609,Yasti,Naidu,42,Female,Uttar Pradesh,Lawyer,2090422,Standard,879066.85,17236.604901960785,145925.66,51,2,141493,96564,0.4205212392521701,1734,506.95896770472893,False
7610,Barkha,Saran,24,Female,Maharashtra,Teacher,800455,Silver,809740.66,15278.12566037736,141968.51,53,2,285693,164798,1.0116004772285763,2292,353.2899912739965,False
7611,Tamanna,Misra,20,Female,Maharashtra,Consultant,2690923,Standard,617760.64,11232.011636363637,114823.52,55,2,116479,70641,0.22957202417163183,2249,274.6823654957759,False
7612,Chandani,Soman,68,Female,Uttar Pradesh,Student,487854,Standard,302823.11,6443.0448936170205,39529.79,47,2,123774,98946,0.6207248685057415,8,37852.88875,False
7613,Nandini,Parekh,55,Female,West Bengal,Student,255291,Standard,646777.21,8399.704025974026,92113.28,77,3,107646,70518,2.5334900564453897,1496,432.3377072192513,False
7614,Chakradev,Nath,60,Male,Rajasthan,Lawyer,1349132,Standard,387970.15,10485.67972972973,92139.8,37,2,74917,72189,0.28757019327982736,397,977.2547858942066,False
7615,Jonathan,Merchant,37,Male,Uttar Pradesh,Professor,981223,Standard,444176.0,14805.866666666667,124109.75,30,1,84993,46756,0.4526758952857811,884,502.46153846153845,False
7616,Yagnesh,Swaminathan,49,Male,Uttar Pradesh,Professor,1515501,Standard,489753.01,12243.82525,109739.05,40,1,96059,79926,0.32316244595021715,1046,468.21511472275336,False
7617,Kala,Behl,32,Female,Maharashtra,Manager,1887000,Gold,374985.3,9374.6325,117415.87,40,2,725728,488793,0.19872034976152622,2264,165.62954946996467,False
7618,Yatan,Sinha,21,Male,Maharashtra,Teacher,625744,Gold,199055.51,6863.983103448276,47727.79,29,1,713916,522305,0.31811013769209134,2021,98.4935724888669,False
7619,Gautami,Wable,51,Female,Gujarat,Software Engineer,1243462,Silver,869923.54,13808.310158730159,145104.43,63,3,204323,146529,0.6995980094285149,405,2147.9593580246915,False
7620,Indira,Kar,18,Female,Maharashtra,Business,2066376,Standard,427689.46,17107.578400000002,133982.07,25,1,50334,29700,0.20697562302310907,215,1989.2533023255814,False
7621,Advay,Choudhury,66,Male,Gujarat,Student,460194,Standard,843633.29,13391.004603174604,125886.53,63,3,107284,104133,1.8332122756924254,2495,338.12957515030064,False
7622,Vedhika,Banik,60,Female,Telangana,Student,188568,Silver,476023.22000000003,18308.585384615384,100027.67,26,1,183577,96887,2.5244114589962243,1958,243.11706843718082,False
7623,Vidhi,Ramanathan,46,Female,West Bengal,Student,323162,Standard,254912.82,12745.641,47944.56,20,1,118682,89763,0.7888081519485584,176,1448.3682954545454,False
7624,Amruta,Nagi,30,Female,Uttar Pradesh,Doctor,1666354,Silver,310150.13,14097.733181818183,100538.05,22,1,100807,95257,0.1861249950490712,757,409.70955085865256,False
7625,Baghyawati,Mitra,54,Female,Gujarat,Teacher,533548,Silver,1297006.04,17293.413866666666,141819.19,75,3,263747,133289,2.4309078845764582,826,1570.225230024213,True
7626,Zarna,Kara,54,Female,Karnataka,Business,1276772,Gold,1053034.76,14425.133698630138,136398.93,73,3,716463,407426,0.8247633563392681,1920,548.4556041666667,True
7627,Gopal,Kapoor,28,Male,Karnataka,Business,3428459,Standard,451065.25,11565.77564102564,138710.99,39,2,108760,80396,0.13156501215269018,2033,221.8717412690605,False
7628,Michael,Chandran,68,Male,Maharashtra,Consultant,1202933,Silver,892654.06,16842.529433962267,142938.96,53,2,245553,129864,0.7420646536423892,1750,510.08803428571434,False
7629,Dalbir,Lal,25,Male,Karnataka,Consultant,2385685,Gold,291787.74,14589.386999999999,139863.74,20,1,651083,587604,0.1223077397057868,1454,200.67932599724895,False
7630,Bhavani,Kapoor,70,Female,Maharashtra,Consultant,915038,Standard,271453.66000000003,12926.364761904764,96585.52,21,1,101680,38279,0.29665834642932865,2799,96.9823722758128,False
7631,Yahvi,Kota,38,Female,Delhi,Software Engineer,1500793,Silver,584102.98,13275.067727272726,117713.65,44,2,225526,122754,0.38919623159223155,563,1037.4830905861456,False
7632,Lipika,Oommen,35,Female,Karnataka,Doctor,2694127,Silver,970031.6799999999,10543.822608695651,126926.56,92,3,276697,100530,0.36005417710449433,1429,678.8185304408677,True
7633,Kabir,Kunda,33,Male,Tamil Nadu,Doctor,2459936,Standard,665990.56,9514.150857142859,122981.47,70,3,140821,83079,0.2707349134286421,1425,467.3617964912281,False
7634,Chandran,Bhardwaj,66,Male,Madhya Pradesh,Manager,996107,Standard,643389.08,11489.090714285714,91793.94,56,2,140914,99314,0.6459035826472457,1674,384.34234169653524,False
7635,Bhavna,Patla,27,Female,Maharashtra,Government Employee,916738,Silver,935456.95,11693.211874999999,137420.51,80,3,262477,197114,1.0204190837513007,2766,338.1984634851771,True
7636,Charan,Narayan,36,Male,Chandigarh,Consultant,1866173,Standard,525479.33,12511.412619047618,111905.7,42,2,93568,83576,0.28158125211328205,2428,216.42476523887973,False
7637,Krishna,Balan,40,Male,West Bengal,Lawyer,2147123,Standard,247104.02,12355.201,63761.24,20,1,122953,61859,0.11508610359071185,1585,155.90158990536278,False
7638,Waida,Mital,40,Female,Gujarat,Software Engineer,1978897,Silver,461057.22,8699.192830188678,97490.88,53,2,209555,76147,0.23298697203543184,51,9040.337647058823,False
7639,Kalpit,Doshi,51,Male,Delhi,Doctor,1671365,Standard,1281896.13,15825.878148148147,139469.58,81,3,145149,90598,0.7669755738572962,743,1725.297617765814,True
7640,Unnati,Loke,44,Female,Chandigarh,Teacher,550723,Silver,865259.84,12539.99768115942,144824.38,69,3,235666,216444,1.5711343815311871,1677,515.9569707811568,False
7641,Hemang,Chopra,50,Male,Delhi,Government Employee,1180368,Standard,507781.81,9956.506078431372,122361.07,51,2,90082,61524,0.4301894070323831,1935,262.4195400516796,False
7642,Gavin,Palla,35,Male,Gujarat,Manager,1020011,Gold,868828.6900000001,17376.573800000002,132522.6,50,2,720476,605757,0.8517836474312532,1798,483.2195161290323,False
7643,Ikshita,Bahri,19,Female,Rajasthan,Teacher,575416,Gold,148124.29,4628.8840625,41297.5,32,2,775961,485634,0.2574212222114088,1500,98.74952666666667,False
7644,Gopal,Reddy,31,Male,Uttar Pradesh,Consultant,1425367,Standard,585041.23,20894.32964285714,132087.17,28,1,135846,120356,0.41044954036399045,1265,462.483185770751,False
7645,Victor,Suri,21,Male,Rajasthan,Teacher,431118,Standard,481102.02,17818.593333333334,128193.81,27,1,128729,123364,1.1159404617761264,1997,240.9123785678518,False
7646,Gaurangi,Deo,62,Female,Rajasthan,Business,2973505,Standard,1009314.75,11469.485795454546,144060.28,88,3,139981,63401,0.3394360359239349,1591,634.3901634192332,True
7647,Mitesh,Basak,49,Male,Maharashtra,Teacher,647288,Gold,744216.03,12403.6005,126466.16,60,3,782185,372398,1.149744827650134,571,1303.3555691768827,False
7648,Rohan,Dixit,34,Male,Madhya Pradesh,Student,205072,Standard,505085.7,12627.1425,83182.64,40,2,149061,117727,2.4629676406335337,720,701.5079166666667,False
7649,Yashoda,Sarkar,61,Female,Maharashtra,Consultant,2561481,Gold,185622.84,9281.142,38145.01,20,1,635877,300727,0.0724669985840223,1092,169.9842857142857,False
7650,Ayush,Menon,35,Male,Gujarat,Lawyer,1416083,Silver,536990.58,10958.991428571428,104590.09,49,2,217111,203251,0.3792084079817355,1225,438.3596571428571,False
7651,Kavya,Majumdar,26,Female,Gujarat,Professor,710301,Standard,868860.97,12968.074179104477,140559.36,67,3,113659,93791,1.223229264776482,1425,609.7269964912281,False
7652,Watika,Devi,68,Female,Maharashtra,Student,253188,Standard,304874.11,5348.668596491228,46434.12,57,2,126023,123845,1.2041412310220072,1046,291.4666443594646,False
7653,Shivansh,Suresh,24,Male,Chandigarh,Software Engineer,814009,Standard,825479.46,11307.937808219178,125843.51,73,3,147436,82702,1.0140913184006564,1461,565.0098973305954,False
7654,Anmol,Halder,31,Male,Rajasthan,Professor,1783720,Standard,817174.62,16677.03306122449,132680.5,49,2,127247,93443,0.45812942614311664,2683,304.5749608647037,False
7655,Zaid,Behl,52,Male,Gujarat,Manager,1178415,Silver,634552.64,13219.846666666666,122099.41,48,2,187682,125502,0.5384797715575582,2550,248.84417254901962,False
7656,Nitara,Zacharia,55,Female,Telangana,Student,260503,Standard,783131.77,10876.830138888889,110415.18,72,3,99423,88398,3.0062293716387143,1607,487.32530802738023,False
7657,Chaaya,Muni,26,Female,Delhi,Teacher,610844,Standard,322369.56,9481.457647058824,47303.91,34,2,100709,94031,0.5277444977768465,1493,215.92066979236438,False
7658,Irya,Ganesan,26,Female,Maharashtra,Lawyer,1725173,Silver,585130.71,10448.762678571427,124254.61,56,2,257947,228231,0.33917219316555497,1197,488.83100250626563,False
7659,Vamakshi,Bali,21,Female,Chandigarh,Professor,1307480,Standard,913779.23,13053.989,136134.06,70,3,124035,90934,0.6988858185211246,2846,321.07492269852423,False
7660,Abeer,Thakkar,48,Male,West Bengal,Professor,1111667,Standard,843601.15,13390.494444444445,124306.47,63,3,147764,139334,0.7588613766532604,2205,382.5855555555556,False
7661,Eta,Singhal,59,Female,Tamil Nadu,Manager,1213460,Silver,1215918.66,15791.151428571427,128400.06,77,3,176291,93531,1.0020261566100241,2679,453.87034714445684,True
7662,Banjeet,Sagar,42,Male,Gujarat,Manager,1411924,Gold,132094.52,7338.584444444444,57645.35,18,1,457368,280180,0.09355639538672053,142,930.2430985915493,False
7663,Nakul,Choudhury,50,Male,Uttar Pradesh,Government Employee,1370280,Standard,501562.57,9463.444716981132,49900.68,53,2,112969,107384,0.3660292567942318,1414,354.7118599717115,False
7664,Joshua,Chahal,66,Male,Rajasthan,Student,209677,Platinum,1113576.55,14095.905696202532,146174.56,79,3,1952609,1582461,5.310914167982182,1867,596.452356722014,True
7665,Umang,Nagarajan,65,Male,Karnataka,Government Employee,884507,Silver,781325.65,17362.792222222222,125762.68,45,2,260862,142663,0.8833459203827669,847,922.4623966942149,False
7666,Saanvi,Dixit,52,Female,Uttar Pradesh,Student,373635,Platinum,248379.85,10349.160416666668,64376.15,24,1,1741273,1667716,0.6647660149611252,2247,110.5384290164664,False
7667,Faris,Dash,47,Male,Maharashtra,Software Engineer,1972001,Gold,632272.75,19159.780303030304,145234.17,33,1,419740,290625,0.32062496418612363,2191,288.57724783204014,False
7668,Anita,Toor,34,Female,Maharashtra,Student,148754,Silver,475255.29,11315.602142857142,87737.4,42,2,277200,201779,3.1949076327359265,231,2057.3822077922077,False
7669,Eesha,Rao,35,Female,Maharashtra,Business,2909654,Silver,1010204.5,19427.009615384617,135996.68,52,2,107707,91596,0.3471905937956884,1311,770.5602593440123,True
7670,Gavin,Shankar,35,Male,Delhi,Lawyer,1771427,Silver,437741.05,16836.19423076923,112506.46,26,1,257451,241841,0.24711210227686492,2808,155.89068732193732,False
7671,Chakradev,Chawla,52,Male,Gujarat,Government Employee,937267,Standard,130532.95,7251.830555555555,40201.15,18,1,101601,89704,0.1392697598443133,2229,58.561215791834904,False
7672,Jhalak,Basak,39,Female,Maharashtra,Manager,1716545,Silver,747481.82,9707.556103896104,79335.91,77,3,281302,164207,0.43545716541075236,966,773.7907039337474,False
7673,Yashoda,Balay,24,Female,West Bengal,Doctor,2478421,Silver,1248595.04,15414.753580246914,144734.56,81,3,291658,202746,0.5037864995495116,2279,547.8696972356297,True
7674,Advay,Bhakta,34,Male,Uttar Pradesh,Doctor,2821759,Standard,225489.66,8053.202142857143,39276.97,28,1,123624,88510,0.07991102712882284,1792,125.83128348214287,False
7675,Upadhriti,Pradhan,64,Female,Chandigarh,Doctor,2041934,Silver,577611.43,16988.57147058824,146332.13,34,1,163383,50370,0.2828746815519013,1800,320.8952388888889,False
7676,Yatin,Dugal,69,Male,Tamil Nadu,Consultant,984634,Standard,237091.16,8467.541428571429,45750.43,28,1,147546,98012,0.24079115691718952,437,542.5427002288329,False
7677,Dayamai,Patel,58,Female,Rajasthan,Manager,1800337,Standard,229684.32,11484.216,77819.89,20,1,139763,122533,0.12757851446701368,2136,107.53011235955057,False
7678,Agastya,Bhargava,63,Male,Maharashtra,Student,348408,Gold,900690.22,10473.142093023256,140773.9,86,3,724233,649836,2.585159410805722,1523,591.3921339461589,False
7679,Fitan,Taneja,47,Male,Uttar Pradesh,Consultant,2813925,Gold,936297.0499999999,19506.188541666666,122431.15,48,2,537244,332034,0.33273703101539664,1592,588.1262876884422,True
7680,Ishita,Ramaswamy,42,Female,Maharashtra,Government Employee,1116765,Standard,593536.17,11637.96411764706,144341.52,51,2,123812,122318,0.531478126553035,317,1872.3538485804418,False
7681,Turvi,Chacko,33,Female,West Bengal,Software Engineer,1285698,Standard,474605.24,8326.407719298246,103238.94,57,2,135558,101625,0.36914208468862825,1912,248.2244979079498,False
7682,Arin,Kala,52,Male,Tamil Nadu,Teacher,416803,Gold,560148.99,12730.658863636363,123708.13,44,2,744514,263334,1.3439178460807624,1722,325.28977351916376,False
7683,Vedhika,Ganguly,25,Female,Gujarat,Consultant,2659843,Gold,989330.87,13740.706527777778,142799.63,72,3,781237,766711,0.3719508519863766,1531,646.1991312867407,True
7684,Vedhika,Raghavan,28,Female,Madhya Pradesh,Manager,1900469,Standard,514810.94,20592.4376,142076.04,25,1,52461,39026,0.2708862601810395,711,724.0660196905767,False
7685,Wriddhish,Peri,67,Male,Maharashtra,Consultant,1502178,Silver,447888.89,14929.629666666668,115485.7,30,1,184238,58663,0.2981596654990287,2447,183.0359174499387,False
7686,Girindra,Khanna,53,Male,Gujarat,Software Engineer,1828745,Silver,595092.01,10260.207068965517,109543.34,58,2,262264,198938,0.32541005443623905,614,969.2052280130293,False
7687,Unni,Chakrabarti,61,Female,Rajasthan,Software Engineer,1341599,Silver,1177369.04,15094.474871794871,140243.13,78,3,182873,72297,0.8775864024943371,2262,520.499133510168,True
7688,Ishani,Parikh,36,Female,Chandigarh,Student,434587,Standard,528779.75,12017.72159090909,104858.02,44,2,91059,84190,1.2167408367024324,1844,286.7569143167028,False
7689,Gayathri,Khatri,41,Female,Uttar Pradesh,Consultant,2303978,Standard,691905.43,16090.823953488374,133103.54,43,2,117374,88636,0.3003090437495497,1067,648.4586972820994,False
7690,Faqid,Das,35,Male,Gujarat,Student,470229,Standard,1387834.18,17792.745897435896,149532.51,78,3,112963,92747,2.9514006579772833,2840,488.6740070422535,True
7691,Radha,Kala,38,Female,Chandigarh,Doctor,1460002,Standard,374022.91000000003,17810.614761904762,82406.21,21,1,107132,72864,0.25617972441133646,2351,159.09098681412166,False
7692,Jasmit,Sur,70,Female,Gujarat,Lawyer,845714,Standard,513925.39,19766.361153846156,108266.49,26,1,62278,54820,0.6076822542845454,1800,285.51410555555555,False
7693,Prisha,Anne,24,Female,Madhya Pradesh,Business,3296115,Standard,1193663.14,18085.80515151515,147066.91,66,2,99572,56944,0.3621424434523674,1318,905.6624734446129,True
7694,Vidhi,Varma,65,Female,Delhi,Student,102505,Silver,1027459.54,21405.407083333335,149117.44,48,2,291721,196153,10.023506560655578,399,2575.08656641604,True
7695,Qasim,Talwar,20,Male,West Bengal,Lawyer,1575089,Standard,724522.14,14786.16612244898,143607.79,49,2,120075,76250,0.4599880641665328,1247,581.012141138733,False
